Metrica,Periodo,Ambito,Italiani,Stranieri
Arrivi,2023-04,Val di Sole,5035,7249
Arrivi,2023-04,Val di Non,4884,1621
Arrivi,2023-05,"Trento, Monte Bondone e Altopiano di Pinè",14228,13140
Arrivi,2023-05,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",4035,5196
Arrivi,2023-05,Val di Fiemme e Val di Cembra,2467,3149
Arrivi,2023-05,Val di Fassa,2774,3183
Arrivi,2023-05,"San Martino di Castrozza, Primiero e Vanoi",1775,250
Arrivi,2023-05,"Valsugana, Tesino e Valle dei Mocheni",8108,7051
Arrivi,2023-05,Altipiani cimbri e Vigolana,845,475
Arrivi,2023-05,"Rovereto, Vallagarina e Monte Baldo",4661,4508
Arrivi,2023-05,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",13946,53605
Arrivi,2023-05,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",1745,1033
Arrivi,2023-05,Val di Sole,2849,1698
Arrivi,2023-05,Val di Non,3832,2845
Arrivi,2023-06,"Trento, Monte Bondone e Altopiano di Pinè",14095,16207
Arrivi,2023-06,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",22585,7587
Arrivi,2023-06,Val di Fiemme e Val di Cembra,11953,5100
Arrivi,2023-06,Val di Fassa,32742,14464
Arrivi,2023-06,"San Martino di Castrozza, Primiero e Vanoi",11264,2336
Arrivi,2023-06,"Valsugana, Tesino e Valle dei Mocheni",10450,8032
Arrivi,2023-06,Altipiani cimbri e Vigolana,7337,2000
Arrivi,2023-06,"Rovereto, Vallagarina e Monte Baldo",5688,4906
Arrivi,2023-06,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",21816,62412
Arrivi,2023-06,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",12383,3961
Arrivi,2023-06,Val di Sole,11203,5834
Arrivi,2023-06,Val di Non,4956,3953
Arrivi,2023-07,"Trento, Monte Bondone e Altopiano di Pinè",18757,21077
Arrivi,2023-07,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",41910,7326
Arrivi,2023-07,Val di Fiemme e Val di Cembra,27211,4897
Arrivi,2023-07,Val di Fassa,73483,15490
Arrivi,2023-07,"San Martino di Castrozza, Primiero e Vanoi",21899,3154
Arrivi,2023-07,"Valsugana, Tesino e Valle dei Mocheni",14615,8555
Arrivi,2023-07,Altipiani cimbri e Vigolana,15347,1898
Arrivi,2023-07,"Rovereto, Vallagarina e Monte Baldo",6723,6133
Arrivi,2023-07,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",25272,77632
Arrivi,2023-07,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",31820,7571
Arrivi,2023-07,Val di Sole,39396,6711
Arrivi,2023-07,Val di Non,8131,4226
Arrivi,2023-08,"Trento, Monte Bondone e Altopiano di Pinè",23056,18694
Arrivi,2023-08,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",42926,5144
Arrivi,2023-08,Val di Fiemme e Val di Cembra,27779,2911
Arrivi,2023-08,Val di Fassa,73497,10963
Arrivi,2023-08,"San Martino di Castrozza, Primiero e Vanoi",22943,1951
Arrivi,2023-08,"Valsugana, Tesino e Valle dei Mocheni",16959,7028
Arrivi,2023-08,Altipiani cimbri e Vigolana,16869,1264
Arrivi,2023-08,"Rovereto, Vallagarina e Monte Baldo",7515,4613
Arrivi,2023-08,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",33850,64468
Arrivi,2023-08,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",35309,4616
Arrivi,2023-08,Val di Sole,40417,4412
Arrivi,2023-08,Val di Non,9427,3254
Arrivi,2023-09,"Trento, Monte Bondone e Altopiano di Pinè",14681,17834
Arrivi,2023-09,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",21352,9792
Arrivi,2023-09,Val di Fiemme e Val di Cembra,12650,6747
Arrivi,2023-09,Val di Fassa,37869,15098
Arrivi,2023-09,"San Martino di Castrozza, Primiero e Vanoi",13416,2843
Arrivi,2023-09,"Valsugana, Tesino e Valle dei Mocheni",11578,9638
Arrivi,2023-09,Altipiani cimbri e Vigolana,6465,1695
Arrivi,2023-09,"Rovereto, Vallagarina e Monte Baldo",5328,5772
Arrivi,2023-09,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",23153,68423
Arrivi,2023-09,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",12600,5002
Arrivi,2023-09,Val di Sole,12720,7295
Arrivi,2023-09,Val di Non,6658,4718
Arrivi,2023-10,"Trento, Monte Bondone e Altopiano di Pinè",14145,10245
Arrivi,2023-10,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",5486,3828
Arrivi,2023-10,Val di Fiemme e Val di Cembra,3187,3197
Arrivi,2023-10,Val di Fassa,8682,4328
Arrivi,2023-10,"San Martino di Castrozza, Primiero e Vanoi",4471,615
Arrivi,2023-10,"Valsugana, Tesino e Valle dei Mocheni",5671,4211
Arrivi,2023-10,Altipiani cimbri e Vigolana,1130,528
Arrivi,2023-10,"Rovereto, Vallagarina e Monte Baldo",4089,3498
Arrivi,2023-10,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",17836,41338
Arrivi,2023-10,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",3169,1396
Arrivi,2023-10,Val di Sole,2898,2220
Arrivi,2023-10,Val di Non,5478,1886
Arrivi,2023-11,"Trento, Monte Bondone e Altopiano di Pinè",18243,4146
Arrivi,2023-11,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",2717,817
Arrivi,2023-11,Val di Fiemme e Val di Cembra,1703,725
Arrivi,2023-11,Val di Fassa,5472,869
Arrivi,2023-11,"San Martino di Castrozza, Primiero e Vanoi",1335,51
Arrivi,2023-11,"Valsugana, Tesino e Valle dei Mocheni",3874,648
Arrivi,2023-11,Altipiani cimbri e Vigolana,761,19
Arrivi,2023-11,"Rovereto, Vallagarina e Monte Baldo",2655,739
Arrivi,2023-11,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",10391,8527
Arrivi,2023-11,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",4414,851
Arrivi,2023-11,Val di Sole,1107,489
Arrivi,2023-11,Val di Non,2673,414
Arrivi,2023-12,"Trento, Monte Bondone e Altopiano di Pinè",32748,6238
Arrivi,2023-12,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",29244,3818
Arrivi,2023-12,Val di Fiemme e Val di Cembra,23998,10048
Arrivi,2023-12,Val di Fassa,54826,14862
Arrivi,2023-12,"San Martino di Castrozza, Primiero e Vanoi",17540,1195
Arrivi,2023-12,"Valsugana, Tesino e Valle dei Mocheni",10461,562
Arrivi,2023-12,Altipiani cimbri e Vigolana,13653,1888
Arrivi,2023-12,"Rovereto, Vallagarina e Monte Baldo",7810,1054
Arrivi,2023-12,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",20215,6616
Arrivi,2023-12,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",35726,10558
Arrivi,2023-12,Val di Sole,33995,18020
Arrivi,2023-12,Val di Non,7834,964
Presenze,2023-01,"Trento, Monte Bondone e Altopiano di Pinè",52565,25168
Presenze,2023-01,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",165448,30018
Presenze,2023-01,Val di Fiemme e Val di Cembra,73131,67060
Presenze,2023-01,Val di Fassa,260415,151772
Presenze,2023-01,"San Martino di Castrozza, Primiero e Vanoi",78300,12296
Presenze,2023-01,"Valsugana, Tesino e Valle dei Mocheni",12548,2609
Presenze,2023-01,Altipiani cimbri e Vigolana,56808,36432
Presenze,2023-01,"Rovereto, Vallagarina e Monte Baldo",23356,4149
Presenze,2023-01,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",25711,16915
Presenze,2023-01,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",146321,71051
Presenze,2023-01,Val di Sole,170275,146721
Presenze,2023-01,Val di Non,13493,1096
Presenze,2023-02,"Trento, Monte Bondone e Altopiano di Pinè",35449,38717
Presenze,2023-02,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",134023,51076
Presenze,2023-02,Val di Fiemme e Val di Cembra,48119,94567
Presenze,2023-02,Val di Fassa,193471,215487
Presenze,2023-02,"San Martino di Castrozza, Primiero e Vanoi",69316,24005
Presenze,2023-02,"Valsugana, Tesino e Valle dei Mocheni",6893,3998
Presenze,2023-02,Altipiani cimbri e Vigolana,42429,53238
Presenze,2023-02,"Rovereto, Vallagarina e Monte Baldo",18070,8656
Presenze,2023-02,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",12301,8492
Presenze,2023-02,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",108296,110286
Presenze,2023-02,Val di Sole,100898,209984
Presenze,2023-02,Val di Non,8927,1802
Presenze,2023-03,"Trento, Monte Bondone e Altopiano di Pinè",32960,29534
Presenze,2023-03,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",89658,25218
Presenze,2023-03,Val di Fiemme e Val di Cembra,30688,69474
Presenze,2023-03,Val di Fassa,119887,151383
Presenze,2023-03,"San Martino di Castrozza, Primiero e Vanoi",36752,6637
Presenze,2023-03,"Valsugana, Tesino e Valle dei Mocheni",8778,2649
Presenze,2023-03,Altipiani cimbri e Vigolana,29480,28718
Presenze,2023-03,"Rovereto, Vallagarina e Monte Baldo",14627,3424
Presenze,2023-03,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",16597,42977
Presenze,2023-03,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",89056,71210
Presenze,2023-03,Val di Sole,107013,138517
Presenze,2023-03,Val di Non,4778,1567
Presenze,2023-04,"Trento, Monte Bondone e Altopiano di Pinè",27760,19857
Presenze,2023-04,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",12175,6074
Presenze,2023-04,Val di Fiemme e Val di Cembra,11862,16694
Presenze,2023-04,Val di Fassa,19096,14880
Presenze,2023-04,"San Martino di Castrozza, Primiero e Vanoi",7960,316
Presenze,2023-04,"Valsugana, Tesino e Valle dei Mocheni",16754,11968
Presenze,2023-04,Altipiani cimbri e Vigolana,2176,513
Presenze,2023-04,"Rovereto, Vallagarina e Monte Baldo",9312,5537
Presenze,2023-04,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",57470,165646
Presenze,2023-04,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",15004,11463
Presenze,2023-04,Val di Sole,13336,44470
Presenze,2023-04,Val di Non,10309,4356
Presenze,2023-05,"Trento, Monte Bondone e Altopiano di Pinè",25775,25231
Presenze,2023-05,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",9257,16631
Presenze,2023-05,Val di Fiemme e Val di Cembra,5945,10604
Presenze,2023-05,Val di Fassa,6135,6689
Presenze,2023-05,"San Martino di Castrozza, Primiero e Vanoi",5410,650
Presenze,2023-05,"Valsugana, Tesino e Valle dei Mocheni",16167,20232
Presenze,2023-05,Altipiani cimbri e Vigolana,1269,1321
Presenze,2023-05,"Rovereto, Vallagarina e Monte Baldo",8930,7662
Presenze,2023-05,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",30582,201859
Presenze,2023-05,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",4790,2418
Presenze,2023-05,Val di Sole,5269,4973
Presenze,2023-05,Val di Non,7474,6716
Presenze,2023-06,"Trento, Monte Bondone e Altopiano di Pinè",30099,33302
Presenze,2023-06,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",89349,25036
Presenze,2023-06,Val di Fiemme e Val di Cembra,45285,19063
Presenze,2023-06,Val di Fassa,119418,42523
Presenze,2023-06,"San Martino di Castrozza, Primiero e Vanoi",36761,5074
Presenze,2023-06,"Valsugana, Tesino e Valle dei Mocheni",30189,27454
Presenze,2023-06,Altipiani cimbri e Vigolana,22439,6680
Presenze,2023-06,"Rovereto, Vallagarina e Monte Baldo",15993,8377
Presenze,2023-06,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",52918,236462
Presenze,2023-06,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",39352,9511
Presenze,2023-06,Val di Sole,40247,20756
Presenze,2023-06,Val di Non,13169,9380
Presenze,2023-07,"Trento, Monte Bondone e Altopiano di Pinè",53189,38913
Presenze,2023-07,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",217415,22403
Presenze,2023-07,Val di Fiemme e Val di Cembra,138481,16051
Presenze,2023-07,Val di Fassa,376680,48439
Presenze,2023-07,"San Martino di Castrozza, Primiero e Vanoi",108932,10599
Presenze,2023-07,"Valsugana, Tesino e Valle dei Mocheni",55414,28973
Presenze,2023-07,Altipiani cimbri e Vigolana,72683,7624
Presenze,2023-07,"Rovereto, Vallagarina e Monte Baldo",30257,10356
Presenze,2023-07,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",72366,297230
Presenze,2023-07,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",139101,20358
Presenze,2023-07,Val di Sole,189733,24613
Presenze,2023-07,Val di Non,31125,10604
Presenze,2023-08,"Trento, Monte Bondone e Altopiano di Pinè",67907,34119
Presenze,2023-08,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",243715,15769
Presenze,2023-08,Val di Fiemme e Val di Cembra,161960,9649
Presenze,2023-08,Val di Fassa,427630,36736
Presenze,2023-08,"San Martino di Castrozza, Primiero e Vanoi",128698,5693
Presenze,2023-08,"Valsugana, Tesino e Valle dei Mocheni",69488,26344
Presenze,2023-08,Altipiani cimbri e Vigolana,92933,5258
Presenze,2023-08,"Rovereto, Vallagarina e Monte Baldo",24480,8541
Presenze,2023-08,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",116828,271487
Presenze,2023-08,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",179519,13058
Presenze,2023-08,Val di Sole,225043,16012
Presenze,2023-08,Val di Non,43599,7378
Presenze,2023-09,"Trento, Monte Bondone e Altopiano di Pinè",30316,35890
Presenze,2023-09,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",85945,31772
Presenze,2023-09,Val di Fiemme e Val di Cembra,48074,22700
Presenze,2023-09,Val di Fassa,150443,45739
Presenze,2023-09,"San Martino di Castrozza, Primiero e Vanoi",46399,6790
Presenze,2023-09,"Valsugana, Tesino e Valle dei Mocheni",31057,31431
Presenze,2023-09,Altipiani cimbri e Vigolana,21257,6134
Presenze,2023-09,"Rovereto, Vallagarina e Monte Baldo",10615,8602
Presenze,2023-09,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",54464,252357
Presenze,2023-09,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",41590,12656
Presenze,2023-09,Val di Sole,45354,25324
Presenze,2023-09,Val di Non,15681,11186
Presenze,2023-10,"Trento, Monte Bondone e Altopiano di Pinè",27017,23110
Presenze,2023-10,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",12498,12739
Presenze,2023-10,Val di Fiemme e Val di Cembra,7935,11066
Presenze,2023-10,Val di Fassa,20831,10570
Presenze,2023-10,"San Martino di Castrozza, Primiero e Vanoi",10704,1594
Presenze,2023-10,"Valsugana, Tesino e Valle dei Mocheni",13030,15947
Presenze,2023-10,Altipiani cimbri e Vigolana,2449,1246
Presenze,2023-10,"Rovereto, Vallagarina e Monte Baldo",8265,7476
Presenze,2023-10,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",38118,163763
Presenze,2023-10,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",7692,4642
Presenze,2023-10,Val di Sole,6034,8020
Presenze,2023-10,Val di Non,10342,5849
Presenze,2023-11,"Trento, Monte Bondone e Altopiano di Pinè",32953,9683
Presenze,2023-11,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",5669,1843
Presenze,2023-11,Val di Fiemme e Val di Cembra,4437,1694
Presenze,2023-11,Val di Fassa,11615,2586
Presenze,2023-11,"San Martino di Castrozza, Primiero e Vanoi",3037,133
Presenze,2023-11,"Valsugana, Tesino e Valle dei Mocheni",8509,3895
Presenze,2023-11,Altipiani cimbri e Vigolana,1241,44
Presenze,2023-11,"Rovereto, Vallagarina e Monte Baldo",8061,3699
Presenze,2023-11,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",18817,28874
Presenze,2023-11,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",9685,2457
Presenze,2023-11,Val di Sole,2849,1418
Presenze,2023-11,Val di Non,5164,1131
Presenze,2023-12,"Trento, Monte Bondone e Altopiano di Pinè",65263,18093
Presenze,2023-12,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",97226,13085
Presenze,2023-12,Val di Fiemme e Val di Cembra,68654,45733
Presenze,2023-12,Val di Fassa,184489,65506
Presenze,2023-12,"San Martino di Castrozza, Primiero e Vanoi",51438,4319
Presenze,2023-12,"Valsugana, Tesino e Valle dei Mocheni",22161,2764
Presenze,2023-12,Altipiani cimbri e Vigolana,38541,7150
Presenze,2023-12,"Rovereto, Vallagarina e Monte Baldo",18047,3052
Presenze,2023-12,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",39093,21578
Presenze,2023-12,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",111304,52820
Presenze,2023-12,Val di Sole,109501,97477
Presenze,2023-12,Val di Non,17248,2885
Arrivi,2024-01,"Trento, Monte Bondone e Altopiano di Pinè",21191,7034
Arrivi,2024-01,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",39133,7409
Arrivi,2024-01,Val di Fiemme e Val di Cembra,20717,15588
Arrivi,2024-01,Val di Fassa,62597,31481
Arrivi,2024-01,"San Martino di Castrozza, Primiero e Vanoi",21742,3420
Arrivi,2024-01,"Valsugana, Tesino e Valle dei Mocheni",4132,602
Arrivi,2024-01,Altipiani cimbri e Vigolana,15357,8183
Arrivi,2024-01,"Rovereto, Vallagarina e Monte Baldo",8308,1565
Arrivi,2024-01,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",9883,5980
Arrivi,2024-01,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",34371,16472
Arrivi,2024-01,Val di Sole,31967,29256
Arrivi,2024-01,Val di Non,4585,320
Arrivi,2024-02,"Trento, Monte Bondone e Altopiano di Pinè",18299,8661
Arrivi,2024-02,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",31746,11077
Arrivi,2024-02,Val di Fiemme e Val di Cembra,15849,18247
Arrivi,2024-02,Val di Fassa,48255,38955
Arrivi,2024-02,"San Martino di Castrozza, Primiero e Vanoi",18460,4414
Arrivi,2024-02,"Valsugana, Tesino e Valle dei Mocheni",2793,812
Arrivi,2024-02,Altipiani cimbri e Vigolana,12130,8780
Arrivi,2024-02,"Rovereto, Vallagarina e Monte Baldo",6973,1991
Arrivi,2024-02,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",6394,3988
Arrivi,2024-02,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",25727,19278
Arrivi,2024-02,Val di Sole,22347,34075
Arrivi,2024-02,Val di Non,3852,466
Arrivi,2024-03,"Trento, Monte Bondone e Altopiano di Pinè",18556,8531
Arrivi,2024-03,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",21469,6129
Arrivi,2024-03,Val di Fiemme e Val di Cembra,12118,15086
Arrivi,2024-03,Val di Fassa,34505,27264
Arrivi,2024-03,"San Martino di Castrozza, Primiero e Vanoi",12615,1721
Arrivi,2024-03,"Valsugana, Tesino e Valle dei Mocheni",4946,786
Arrivi,2024-03,Altipiani cimbri e Vigolana,8533,3723
Arrivi,2024-03,"Rovereto, Vallagarina e Monte Baldo",6596,1810
Arrivi,2024-03,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",10121,23202
Arrivi,2024-03,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",26014,14378
Arrivi,2024-03,Val di Sole,21874,28318
Arrivi,2024-03,Val di Non,3175,599
Arrivi,2024-04,"Trento, Monte Bondone e Altopiano di Pinè",14481,7620
Arrivi,2024-04,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",3211,2016
Arrivi,2024-04,Val di Fiemme e Val di Cembra,2156,1251
Arrivi,2024-04,Val di Fassa,4953,1886
Arrivi,2024-04,"San Martino di Castrozza, Primiero e Vanoi",1888,139
Arrivi,2024-04,"Valsugana, Tesino e Valle dei Mocheni",6865,2640
Arrivi,2024-04,Altipiani cimbri e Vigolana,672,166
Arrivi,2024-04,"Rovereto, Vallagarina e Monte Baldo",3984,2720
Arrivi,2024-04,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",22283,38524
Arrivi,2024-04,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",4183,1548
Arrivi,2024-04,Val di Sole,2771,1433
Arrivi,2024-04,Val di Non,4386,1090
Arrivi,2024-05,"Trento, Monte Bondone e Altopiano di Pinè",13994,14668
Arrivi,2024-05,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",4756,6907
